sd_ri,sd_rs,Repeat,r_max,lwr,upr,convergence,Hit
1.5000000000000002,0.9,88,1.0080655226096045,0.43249922500000004,2.20829075,1,1
1.5000000000000002,0.9,89,1.0025456781312116,0.01760045250000007,1.1180115000000002,1,1
1.5000000000000002,0.9,90,1.0063995731387252,0.025719517500000347,1.3698202500000003,1,1
1.5000000000000002,0.9,91,1.0029867378654578,-0.015486797499999875,1.1659105000000003,1,0
1.5000000000000002,0.9,92,1.0030565036619694,0.2751037000000003,1.7272567500000002,1,1
1.5000000000000002,0.9,93,1.0042412060456607,-0.047287742499999987,1.5553065,1,0
1.5000000000000002,0.9,94,1.0050878112798725,-0.13737697499999985,1.2294962500000002,1,0
1.5000000000000002,0.9,95,1.0060284020500005,0.36593735000000027,1.5770490000000001,1,1
1.5000000000000002,0.9,96,1.0036129134439735,-0.29839562499999994,0.857308925,1,0
1.5000000000000002,0.9,97,1.0022214948331534,0.3257520250000001,1.8462890000000003,1,1
1.5000000000000002,0.9,98,1.0136464665184313,0.247440725,1.44231475,1,1
1.5000000000000002,0.9,99,1.0092534994098161,0.22527027500000008,1.2392910000000001,1,1
1.5000000000000002,0.9,100,1.003715081620555,0.10190595000000004,1.3385562500000003,1,1
1.6,0.9,1,1.002143120030787,0.6607835250000003,2.5503810000000007,1,1
1.6,0.9,2,1.003879122515942,0.6848532250000001,2.0680172500000005,1,1
1.6,0.9,3,1.0042126928577553,0.5988415000000005,2.3096892500000004,1,1
1.6,0.9,4,1.0048952345723683,-0.1406104499999999,0.9903875750000002,1,0
1.6,0.9,5,1.0028719812604565,-0.08381555499999999,1.6349870000000004,1,0
1.6,0.9,6,1.0058382332857332,0.272307425,1.89709725,1,1
1.6,0.9,7,1.0029156205366627,0.11233142500000007,1.457392,1,1
1.6,0.9,8,1.0047038872858558,-0.02298720749999991,1.4386615,1,0
1.6,0.9,9,1.0062226179213656,0.08528782250000015,1.4995337500000003,1,1
1.6,0.9,10,1.0074265440877004,0.7976041750000001,1.8497804999999998,1,1
1.6,0.9,11,1.0043441085223297,0.59979695,1.9595102500000001,1,1
1.6,0.9,12,1.004562458624687,0.487479525,2.50335375,1,1
1.6,0.9,13,1.0098185254324128,0.18364272500000012,2.212712,1,1
1.6,0.9,14,1.0025544454493274,-0.1503807249999997,1.7745597500000003,1,0
1.6,0.9,15,1.0036289732140276,0.13556215000000024,1.4362812500000002,1,1
1.6,0.9,16,1.003158951562336,0.38860322500000005,1.8553895000000002,1,1
1.6,0.9,17,1.0044798928472225,-0.08305333999999989,1.6201090000000002,1,0
1.6,0.9,18,1.0023798004207223,0.5327590500000009,2.2149965000000003,1,1
1.6,0.9,19,1.002746296480547,-0.6234221499999999,0.5460135750000001,1,0
1.6,0.9,20,1.0076108348034718,0.03746547250000007,1.2601377500000004,1,1
1.6,0.9,21,1.003756770459663,-0.04512369999999976,1.2382955,1,0
1.6,0.9,22,1.006924833128542,0.3220781500000002,1.7085480000000002,1,1
1.6,0.9,23,1.0050865868586338,0.3663754750000002,1.5181810000000002,1,1
1.6,0.9,24,1.0038305387696087,0.576814325,1.911602,1,1
1.6,0.9,25,1.0046756919013797,0.6726974750000001,2.13093475,1,1
1.6,0.9,26,1.0034710816314723,0.278139275,1.527939,1,1
1.6,0.9,27,1.0056941734357796,0.49920772500000005,1.82723775,1,1
1.6,0.9,28,1.0029192534232507,0.4746114750000001,2.2723432500000005,1,1
1.6,0.9,29,1.0025767067230507,0.13476812500000054,2.1208582500000004,1,1
1.6,0.9,30,1.0065490026152966,-0.3498420249999999,1.19564025,1,0
1.6,0.9,31,1.004445543045998,0.02781311000000003,1.08556025,1,1
1.6,0.9,32,1.0055839556331583,0.475228125,1.8329445000000002,1,1
1.6,0.9,33,1.0024142698099159,0.6539438250000001,2.09441025,1,1
1.6,0.9,34,1.0038288518448255,-0.2696078499999999,0.7587809,1,0
1.6,0.9,35,1.009375436900049,0.025245852500000606,1.44257275,1,1
1.6,0.9,36,1.0096826375735093,0.3611014250000001,1.4785445000000002,1,1
1.6,0.9,37,1.0057823151360168,0.6470859750000002,2.01074375,1,1
1.6,0.9,38,1.005771271889096,-0.33355792499999937,1.0885152500000002,1,0
1.6,0.9,39,1.0022608116849752,-0.035575155,1.22896925,1,0
1.6,0.9,40,1.006424556879744,0.2656619500000001,1.3952060000000002,1,1
1.6,0.9,41,1.0053326095380573,-0.010874344999999914,1.3266847500000003,1,0
1.6,0.9,42,1.0084122037231382,0.8728490750000001,2.0258410000000002,1,1
1.6,0.9,43,1.0052940919247728,-0.22929644999999974,0.837663675,1,0
1.6,0.9,44,1.0067487283737575,0.029830997500000175,1.3630752500000005,1,1
1.6,0.9,45,1.0065994368493907,0.08403637000000001,1.9328465000000004,1,1
1.6,0.9,46,1.0049640482514532,0.5403341500000005,2.6550190000000007,1,1
1.6,0.9,47,1.0037164504681093,0.276167975,2.1492020000000003,1,1
1.6,0.9,48,1.0074349556052329,-0.020883214999999837,1.0729757500000001,1,0
1.6,0.9,49,1.004356703388721,0.4629196000000001,1.6091665000000002,1,1
1.6,0.9,50,1.006061055608536,0.4295530750000002,1.5230157500000001,1,1
1.6,0.9,51,1.0028536992370138,0.32641160000000013,1.3158135000000002,1,1
1.6,0.9,52,1.0046725647519545,0.45320195000000024,2.024806,1,1
1.6,0.9,53,1.0023776655361085,0.30401452500000004,1.6143115000000001,1,1
1.6,0.9,54,1.0041067658084153,0.1578233,1.4949220000000005,1,1
1.6,0.9,55,1.0084753606803503,0.5582950250000001,1.9877335,1,1
1.6,0.9,56,1.002075968139667,0.3413908750000002,2.5116052500000006,1,1
1.6,0.9,57,1.0091662277069973,0.23421027500000002,1.7305450000000007,1,1
1.6,0.9,58,1.0029776344309007,0.28720397500000006,1.6413462500000002,1,1
1.6,0.9,59,1.0033480333413398,0.17339592500000028,1.744686500000001,1,1
1.6,0.9,60,1.00397772226143,0.7287614250000001,1.6846245,1,1
1.6,0.9,61,1.0059797176160292,-0.09013777249999998,1.34579675,1,0
1.6,0.9,62,1.0039434754090895,0.12022740000000028,1.3281597500000004,1,1
1.6,0.9,63,1.0052049051296155,0.10637872500000008,1.7398495000000003,1,1
1.6,0.9,64,1.0034890382863892,0.521111,1.6898440000000001,1,1
1.6,0.9,65,1.0068983028592082,0.673907525,3.151838750000001,1,1
1.6,0.9,66,1.0051400510518773,-0.06742352999999955,1.2359652500000002,1,0
1.6,0.9,67,1.0048093092912118,-0.11240444999999998,1.3380505,1,0
1.6,0.9,68,1.0032153529734813,0.5788388500000007,2.36041975,1,1
1.6,0.9,69,1.0064590997549336,0.15522235000000004,1.8594312500000008,1,1
1.6,0.9,70,1.003714990711981,0.26037455000000004,1.5815432500000002,1,1
1.6,0.9,71,1.0052098744077713,0.4401956000000001,1.44370825,1,1
1.6,0.9,72,1.0018232135427108,-0.16206547499999974,1.0129715000000001,1,0
1.6,0.9,73,1.0072546490511185,-0.14062684999999983,1.3689435,1,0
1.6,0.9,74,1.0052677975404658,0.09146776250000024,1.2679150000000001,1,1
1.6,0.9,75,1.007409174770249,0.5292892750000001,1.6952395000000002,1,1
1.6,0.9,76,1.006916714202681,-0.22111989999999968,1.0591825000000006,1,0
1.6,0.9,77,1.0037413818930396,0.34930787500000016,1.4684792500000003,1,1
1.6,0.9,78,1.0070564065994303,0.250603475,1.548265,1,1
1.6,0.9,79,1.0029120671535834,0.11009100000000005,1.9956317500000003,1,1
1.6,0.9,80,1.0048880835279443,-0.5260240499999996,1.2909952500000001,1,0
1.6,0.9,81,1.0025089907317122,-0.016189312499999803,1.153243,1,0
1.6,0.9,82,1.0056129875307813,0.4355605500000001,1.6223215000000002,1,1
1.6,0.9,83,1.0082665037927234,0.19453542499999998,1.6574395,1,1
1.6,0.9,84,1.0024902035821195,-0.9079919499999995,1.0150640000000004,1,0
1.6,0.9,85,1.0029836656752358,0.17419400000000085,1.86191875,1,1
1.6,0.9,86,1.0035448192445477,-0.4921225249999998,1.1752405000000001,1,0
1.6,0.9,87,1.0076936799227718,0.11431207500000004,1.42793775,1,1
1.6,0.9,88,1.0047887993355777,0.36393575000000006,1.7200130000000002,1,1
1.6,0.9,89,1.004479585732444,0.4807166750000005,1.887021,1,1
1.6,0.9,90,1.0058876322115595,0.2658713250000001,1.5423335000000002,1,1
1.6,0.9,91,1.0024577572896127,-0.302867725,0.7004893,1,0
1.6,0.9,92,1.0064188258032563,0.2091334,1.6065135,1,1
1.6,0.9,93,1.0058628928656803,0.49854295000000004,1.8994522500000002,1,1
1.6,0.9,94,1.0063754296627423,0.4509202750000001,1.74369325,1,1
1.6,0.9,95,1.0024616151762569,0.3132409250000001,1.718267,1,1
1.6,0.9,96,1.0021135419355323,0.35623230000000033,1.6602135,1,1
1.6,0.9,97,1.0021344589268668,0.6912082500000001,2.309592,1,1
1.6,0.9,98,1.0080446628894433,-0.020113174999999883,1.7485845,1,0
1.6,0.9,99,1.0063234338942626,0.1954041,1.73279775,1,1
1.6,0.9,100,1.0094068559728175,0.005859201500000732,1.32882125,1,1
1.7000000000000002,0.9,1,1.0065204179387897,-0.006654406249999928,1.2705925,1,0
1.7000000000000002,0.9,2,1.0040418340521888,-0.15643762499999986,1.5904597500000002,1,0
1.7000000000000002,0.9,3,1.002579704387142,-0.0016251619999999051,1.63214525,1,0
1.7000000000000002,0.9,4,1.004413298603139,-0.10541374999999994,1.6645450000000002,1,0
1.7000000000000002,0.9,5,1.0027992294843404,0.40118887500000056,1.5592282500000003,1,1
1.7000000000000002,0.9,6,1.0019405217974133,0.5070477250000004,2.47318125,1,1
1.7000000000000002,0.9,7,1.0027210890520013,0.20397042500000015,2.040346000000001,1,1
1.7000000000000002,0.9,8,1.0040373623021532,0.06125756500000004,1.1772985,1,1
1.7000000000000002,0.9,9,1.0041491794725317,0.7415827750000001,2.45675275,1,1
1.7000000000000002,0.9,10,1.0045382755834393,0.565987675,2.0342545000000003,1,1
1.7000000000000002,0.9,11,1.00450951322343,0.21492055,1.4282302500000004,1,1
1.7000000000000002,0.9,12,1.0039605422376459,0.18554867500000008,1.6530897500000001,1,1
1.7000000000000002,0.9,13,1.0026806297701836,-0.21904964999999998,1.06038675,1,0
1.7000000000000002,0.9,14,1.0022766675159904,0.7578583500000001,2.0093795,1,1
1.7000000000000002,0.9,15,1.0067636820539227,-0.2346430499999999,0.8110611500000002,1,0
1.7000000000000002,0.9,16,1.0030447661035244,0.280977175,1.34619275,1,1
1.7000000000000002,0.9,17,1.0056048066056622,0.5426526500000002,2.1416315000000004,1,1
1.7000000000000002,0.9,18,1.0101321546390436,0.677638025,2.6271247500000006,1,1
1.7000000000000002,0.9,19,1.0032737604257576,0.3520882500000002,1.67496175,1,1
1.7000000000000002,0.9,20,1.0036506632074755,-0.10362802499999998,1.5534647500000007,1,0
1.7000000000000002,0.9,21,1.0059846440522229,0.01636255500000011,1.1723285000000003,1,1
1.7000000000000002,0.9,22,1.0033132590678637,-0.1920924999999999,1.4420570000000001,1,0
1.7000000000000002,0.9,23,1.0035379778349476,0.10069134000000012,1.1447045,1,1
1.7000000000000002,0.9,24,1.0068964240158185,0.6123992000000001,2.1619277500000003,1,1
1.7000000000000002,0.9,25,1.0048094310729927,-0.1625745249999998,1.14646275,1,0
1.7000000000000002,0.9,26,1.0030063442851223,0.4313896000000002,1.8338602500000003,1,1
1.7000000000000002,0.9,27,1.0080885355010563,-0.14409792499999993,1.4080872500000006,1,0
1.7000000000000002,0.9,28,1.0090655050717743,-0.24052134999999986,1.1610537500000002,1,0
1.7000000000000002,0.9,29,1.0029478151748161,0.5585088500000004,2.4937090000000004,1,1
1.7000000000000002,0.9,30,1.0052758894913632,0.7996399000000001,2.4368482500000006,1,1
1.7000000000000002,0.9,31,1.0074680577359534,0.35838907500000017,1.67762275,1,1
1.7000000000000002,0.9,32,1.0075234434978457,0.0724582175000001,1.8310632500000001,1,1
1.7000000000000002,0.9,33,1.009584319030054,-0.11627704999999998,0.930536975,1,0
1.7000000000000002,0.9,34,1.0040310023739474,-0.2557055499999997,1.10946975,1,0
1.7000000000000002,0.9,35,1.0042978714701531,0.5739714250000002,1.765449,1,1
1.7000000000000002,0.9,36,1.0052913474917429,-0.09402362499999999,1.3198227500000002,1,0
1.7000000000000002,0.9,37,1.0041679717936693,-0.3344223999999998,1.760803500000002,1,0
1.7000000000000002,0.9,38,1.0038935655695318,0.251743225,2.06523425,1,1
1.7000000000000002,0.9,39,1.002624701340949,0.412203725,1.72382475,1,1
1.7000000000000002,0.9,40,1.0050470219133163,0.04708999000000024,1.5250425000000003,1,1
1.7000000000000002,0.9,41,1.0028275304223178,0.04509601750000002,1.5025635000000002,1,1
1.7000000000000002,0.9,42,1.0031270403329253,0.41444622500000006,1.7052269999999998,1,1
1.7000000000000002,0.9,43,1.0045102961417327,0.052670047500000046,1.68558725,1,1
1.7000000000000002,0.9,44,1.00658657659201,-0.3371755999999996,1.1145005000000003,1,0
1.7000000000000002,0.9,45,1.0024029735139686,0.23679872500000002,1.6873822500000002,1,1
1.7000000000000002,0.9,46,1.0092661072537934,0.03404634250000005,1.3820695,1,1
1.7000000000000002,0.9,47,1.0080425127399062,0.04579194000000013,1.4252325000000001,1,1
1.7000000000000002,0.9,48,1.0017850415994016,0.38611992500000003,1.8765015,1,1
1.7000000000000002,0.9,49,1.0119719240672933,0.20695765000000002,1.32163775,1,1
1.7000000000000002,0.9,50,1.0092747601388974,-0.5233046749999999,0.959898075,1,0
1.7000000000000002,0.9,51,1.0023489894756732,0.39170750000000004,1.9470535000000002,1,1
1.7000000000000002,0.9,52,1.0030324080257491,-0.04526904249999968,1.8105365000000002,1,0
1.7000000000000002,0.9,53,1.0089275606090466,0.15740227500000029,1.3490432500000002,1,1
1.7000000000000002,0.9,54,1.0105613524577413,-0.0340535499999995,1.2818669999999999,1,0
1.7000000000000002,0.9,55,1.0053818744528153,0.17054432500000002,1.4109780000000003,1,1
1.7000000000000002,0.9,56,1.0045065735777543,-0.2637552749999999,1.9656922500000003,1,0
1.7000000000000002,0.9,57,1.0035944085314967,-0.026746699999999214,1.9276065000000007,1,0
1.7000000000000002,0.9,58,1.002331267102715,-0.08966940499999998,1.4092195,1,0
1.7000000000000002,0.9,59,1.0065029222630166,0.14178277500000025,1.6071945,1,1
1.7000000000000002,0.9,60,1.0040056399552573,0.08429248500000007,1.66056175,1,1
1.7000000000000002,0.9,61,1.007160003393255,-0.009994995249999916,1.4829370000000006,1,0
1.7000000000000002,0.9,62,1.003650988784084,0.6504620249999999,2.039166,1,1
1.7000000000000002,0.9,63,1.0048701909724256,0.0685420875000003,1.3741775,1,1
1.7000000000000002,0.9,64,1.0044700199195549,0.5273508000000001,1.6003942500000004,1,1
1.7000000000000002,0.9,65,1.0019669440515726,-0.00462280899999986,1.3488147500000003,1,0
1.7000000000000002,0.9,66,1.0029019798560244,0.29653419999999997,1.8003947500000006,1,1
1.7000000000000002,0.9,67,1.004601021316302,0.5651930250000001,1.8560425,1,1
1.7000000000000002,0.9,68,1.0045416686537092,0.3768483,2.1905010000000003,1,1
1.7000000000000002,0.9,69,1.0075763399538555,0.45953332500000016,2.1048982500000006,1,1
1.7000000000000002,0.9,70,1.0035745890711165,0.35937637499999997,1.5883645000000002,1,1
1.7000000000000002,0.9,71,1.0048476708659189,0.5699128000000004,2.56466775,1,1
1.7000000000000002,0.9,72,1.003277984175004,0.17757477500000002,1.4644090000000003,1,1
1.7000000000000002,0.9,73,1.00470720642725,0.454392375,1.699935,1,1
1.7000000000000002,0.9,74,1.005858148118149,-0.5122502749999994,1.0694370000000002,1,0
1.7000000000000002,0.9,75,1.0045897566273057,0.3491810750000003,1.672946,1,1
1.7000000000000002,0.9,76,1.00667117310942,0.33322865000000007,1.4977237500000002,1,1
1.7000000000000002,0.9,77,1.0034946783618512,0.34701835,2.0644970000000002,1,1
1.7000000000000002,0.9,78,1.0112518928721075,0.49704935000000006,1.845042,1,1
1.7000000000000002,0.9,79,1.0021294359574062,-0.1977304999999998,0.8185604500000003,1,0
1.7000000000000002,0.9,80,1.0022512313991547,-0.03401613,1.77696725,1,0
1.7000000000000002,0.9,81,1.0047891018122606,0.5627498250000003,2.400351750000001,1,1
1.7000000000000002,0.9,82,1.0070039979137921,-0.402924825,0.8421868000000003,1,0
1.7000000000000002,0.9,83,1.0028836226655937,-0.23270815,1.1100895000000004,1,0
1.7000000000000002,0.9,84,1.001613816601863,0.08086572500000003,1.6289070000000003,1,1
1.7000000000000002,0.9,85,1.0050608555461915,0.6029886500000001,1.9754960000000001,1,1
1.7000000000000002,0.9,86,1.0058300166662149,-0.2861120749999998,0.985017175,1,0
1.7000000000000002,0.9,87,1.0060059098736487,0.5634636500000002,2.13266475,1,1
1.7000000000000002,0.9,88,1.0049600839520336,0.2288171250000001,1.3291497500000002,1,1
1.7000000000000002,0.9,89,1.0044677211205189,-0.26656959999999985,1.1930172500000003,1,0
1.7000000000000002,0.9,90,1.003379429152325,0.3960389500000002,1.4326187500000003,1,1
1.7000000000000002,0.9,91,1.0030746480899884,0.08223444250000027,2.12549025,1,1
1.7000000000000002,0.9,92,1.005284316216864,0.43469982500000004,1.6347842500000005,1,1
1.7000000000000002,0.9,93,1.0040844429179872,-0.20672899999999997,1.1134655,1,0
1.7000000000000002,0.9,94,1.002683820576777,-0.0018351859999999694,1.2672467500000002,1,0
1.7000000000000002,0.9,95,1.0044244842002874,0.4467033750000001,2.2975837500000007,1,1
1.7000000000000002,0.9,96,1.0046040153430875,0.7268939500000001,2.108893,1,1
1.7000000000000002,0.9,97,1.0025999179555212,0.660111125,1.9433477500000007,1,1
1.7000000000000002,0.9,98,1.008578338852703,0.16362287500000022,1.9815420000000004,1,1
1.7000000000000002,0.9,99,1.0030483767118619,0.5154221000000002,1.8511105,1,1
1.7000000000000002,0.9,100,1.008489085426707,0.4371980000000002,1.8934605000000002,1,1
1.8000000000000003,0.9,1,1.002700050773262,-0.5648676999999998,1.33268425,1,0
1.8000000000000003,0.9,2,1.0038241121340246,-0.016845382499999992,1.14122,1,0
1.8000000000000003,0.9,3,1.004487616101154,-0.300374775,1.416641,1,0
1.8000000000000003,0.9,4,1.0089934816806048,0.3610553500000002,1.4896692500000002,1,1
1.8000000000000003,0.9,5,1.0042476294359994,0.3995917000000002,1.9752867500000002,1,1
1.8000000000000003,0.9,6,1.0036968347929562,-0.5566719249999998,1.4254422500000004,1,0
1.8000000000000003,0.9,7,1.0025790392250833,-0.009592856999999604,1.2257322500000003,1,0
1.8000000000000003,0.9,8,1.0059458525040224,0.10436480000000015,1.2739000000000003,1,1
1.8000000000000003,0.9,9,1.0030503203009329,0.09439810250000037,1.6291955,1,1
1.8000000000000003,0.9,10,1.0023162795779195,0.37899957500000003,1.638841,1,1
1.8000000000000003,0.9,11,1.0029497487918677,0.0511812925,2.1275292500000007,1,1
1.8000000000000003,0.9,12,1.0111959661318404,-0.007153933999999913,1.419839,1,0
1.8000000000000003,0.9,13,1.0035551789771635,0.5511827,2.1244540000000005,1,1
1.8000000000000003,0.9,14,1.0083720758397128,0.30717057500000033,2.493339500000001,1,1
1.8000000000000003,0.9,15,1.002925569883741,0.42153077500000086,1.9599802500000005,1,1
1.8000000000000003,0.9,16,1.0040238521392402,0.07994943250000008,1.62867375,1,1
1.8000000000000003,0.9,17,1.0047736274944672,0.04445594000000029,1.74191175,1,1
1.8000000000000003,0.9,18,1.0052298823031844,-0.4453069749999998,1.6056097500000006,1,0
1.8000000000000003,0.9,19,1.005281235550785,0.09452504750000004,1.8437234999999998,1,1
1.8000000000000003,0.9,20,1.0054213997642636,0.35881550000000073,3.225529,1,1
1.8000000000000003,0.9,21,1.0060582344400129,-0.027878092499999944,1.7603922500000007,1,0
1.8000000000000003,0.9,22,1.0071421192160401,0.6648910250000003,1.9006432500000001,1,1
1.8000000000000003,0.9,23,1.0064477110367327,0.3677930000000003,1.823094,1,1
1.8000000000000003,0.9,24,1.0033849835116513,0.42821330000000013,2.0307672500000002,1,1
1.8000000000000003,0.9,25,1.003171321922735,-0.05888756499999988,1.172527500000001,1,0
1.8000000000000003,0.9,26,1.0025909019272732,-0.2492736249999997,1.0412545000000006,1,0
1.8000000000000003,0.9,27,1.0036586272525372,0.45340090000000005,1.6190075,1,1
1.8000000000000003,0.9,28,1.0025170094259257,0.3120621250000001,1.6687677500000002,1,1
1.8000000000000003,0.9,29,1.0062994808559573,0.31843925000000006,1.414754,1,1
1.8000000000000003,0.9,30,1.001814239990903,-0.09989237249999994,2.0104410000000006,1,0
1.8000000000000003,0.9,31,1.0044246142491622,-0.5300969499999993,0.9087549750000004,1,0
1.8000000000000003,0.9,32,1.0027458085451983,0.3093826,1.794891,1,1
1.8000000000000003,0.9,33,1.003328770466516,0.36177715000000016,2.1105625000000003,1,1
1.8000000000000003,0.9,34,1.0057639207168718,0.023794092500000263,1.8991970000000002,1,1
1.8000000000000003,0.9,35,1.0086000654990714,-0.033214969999999996,1.8584935,1,0
1.8000000000000003,0.9,36,1.0067755672242096,0.15030467500000003,1.4234997500000002,1,1
1.8000000000000003,0.9,37,1.0069034460459203,-0.4665770749999999,1.34657825,1,0
1.8000000000000003,0.9,38,1.0034128263259257,0.5781661250000001,1.72756775,1,1
1.8000000000000003,0.9,39,1.0034971919137585,0.6783058750000001,1.93415,1,1
1.8000000000000003,0.9,40,1.0041263028324499,0.4753502000000001,2.08071125,1,1
1.8000000000000003,0.9,41,1.011078105555135,0.2744316000000001,2.02494575,1,1
1.8000000000000003,0.9,42,1.004450203006394,0.25049325000000006,1.5217987500000003,1,1
1.8000000000000003,0.9,43,1.0034831484803461,0.1251766750000001,2.9375375000000004,1,1
1.8000000000000003,0.9,44,1.021220574938683,0.3339362000000001,2.0412032499999997,1,1
1.8000000000000003,0.9,45,1.0069387522953128,0.23393792500000046,2.1781925,1,1
1.8000000000000003,0.9,46,1.0034581844008486,0.33839640000000015,1.2872647500000003,1,1
1.8000000000000003,0.9,47,1.0031365468833418,0.25184247500000007,1.50363,1,1
1.8000000000000003,0.9,48,1.0100060765849443,0.08465793,1.2413795000000003,1,1
1.8000000000000003,0.9,49,1.009373540218566,-0.06749105749999983,1.060771,1,0
1.8000000000000003,0.9,50,1.0055188736332132,0.19450552500000012,1.82803825,1,1
1.8000000000000003,0.9,51,1.0027315602013158,0.3438057750000004,1.68298725,1,1
1.8000000000000003,0.9,52,1.0053884855673867,0.2803797750000003,1.44470225,1,1
1.8000000000000003,0.9,53,1.0072936537579065,0.4201834750000002,1.6911927500000001,1,1
1.8000000000000003,0.9,54,1.0027441164080717,0.5941658,1.872444,1,1
1.8000000000000003,0.9,55,1.0043999507211476,-0.5229389999999999,1.1314972500000005,1,0
1.8000000000000003,0.9,56,1.0034256365721483,0.13071990000000014,1.439274,1,1
1.8000000000000003,0.9,57,1.0066160717019876,0.2910210000000001,1.4794222500000003,1,1
1.8000000000000003,0.9,58,1.0073264657776806,-0.3665835999999999,1.0689140000000006,1,0
1.8000000000000003,0.9,59,1.005698440747065,0.31167465000000005,1.51148125,1,1
1.8000000000000003,0.9,60,1.0032933818389855,0.646715375,2.3802155,1,1
1.8000000000000003,0.9,61,1.00310821586955,-0.06685955499999996,1.6061155,1,0
1.8000000000000003,0.9,62,1.0035376197843786,0.2765840750000001,1.72086475,1,1
1.8000000000000003,0.9,63,1.0065196117166364,-0.21860507499999995,1.4140137500000003,1,0
1.8000000000000003,0.9,64,1.004813946611255,0.6486623,2.4594535,1,1
1.8000000000000003,0.9,65,1.0057827012338898,-0.2762986249999999,1.5956222500000004,1,0
1.8000000000000003,0.9,66,1.0046675009181152,0.11733200000000031,1.873658,1,1
1.8000000000000003,0.9,67,1.0045289449210657,0.3616705250000001,1.9620427500000002,1,1
1.8000000000000003,0.9,68,1.0062717030247383,0.6409131500000003,1.7383092500000001,1,1
1.8000000000000003,0.9,69,1.0049062598668281,-0.31401809999999997,1.0137225,1,0
1.8000000000000003,0.9,70,1.007604036509804,0.05350506500000028,1.0189150000000002,1,1
1.8000000000000003,0.9,71,1.0043444761866556,0.039146405,1.2098900000000001,1,1
1.8000000000000003,0.9,72,1.0069378640518025,0.6037449500000002,1.82362125,1,1
1.8000000000000003,0.9,73,1.0031727102686128,0.9602401,2.1856869999999997,1,1
1.8000000000000003,0.9,74,1.0046691693372805,-0.04926260499999984,1.06226775,1,0
1.8000000000000003,0.9,75,1.0023622789016666,0.30402525,1.93553375,1,1
1.8000000000000003,0.9,76,1.003106084522358,0.22481292500000014,1.3699067500000002,1,1
1.8000000000000003,0.9,77,1.008535119057633,0.15668555000000015,1.3243615000000002,1,1
1.8000000000000003,0.9,78,1.0042583197729515,0.2763350750000001,2.7394675,1,1
1.8000000000000003,0.9,79,1.0026333354582553,-0.304515425,1.497951,1,0
1.8000000000000003,0.9,80,1.0040704264106994,0.027762050000000135,1.1507545000000001,1,1
1.8000000000000003,0.9,81,1.0056498681244403,-0.12196257499999986,1.31455,1,0
1.8000000000000003,0.9,82,1.0033834574933986,-0.471846475,0.757634775,1,0
1.8000000000000003,0.9,83,1.0056766464732476,0.2259726000000003,1.4299112500000002,1,1
1.8000000000000003,0.9,84,1.0050026684355842,0.350778125,1.4723280000000003,1,1
1.8000000000000003,0.9,85,1.005491084138396,0.2435391750000001,1.4520292500000005,1,1
1.8000000000000003,0.9,86,1.0052883208280126,0.09768625500000004,1.6939170000000003,1,1
1.8000000000000003,0.9,87,1.0028599770554472,0.2193070000000002,1.565841250000001,1,1
1.8000000000000003,0.9,88,1.0049667370566262,0.7877734000000001,2.30449975,1,1
1.8000000000000003,0.9,89,1.002634824797421,-0.549236175,1.2659790000000002,1,0
1.8000000000000003,0.9,90,1.0058603332556073,0.1757329000000001,1.36234075,1,1
1.8000000000000003,0.9,91,1.004488034959211,0.7469116250000001,2.06862125,1,1
1.8000000000000003,0.9,92,1.002194900376676,0.14119765000000023,1.2319987500000003,1,1
1.8000000000000003,0.9,93,1.0053451758134524,-0.33385987500000003,1.3268197500000003,1,0
1.8000000000000003,0.9,94,1.0029771356387305,-0.24594847499999997,1.39801225,1,0
1.8000000000000003,0.9,95,1.003842824045279,-0.06541965499999995,1.10201075,1,0
1.8000000000000003,0.9,96,1.003535025346793,-0.04453540999999986,1.5809945000000003,1,0
1.8000000000000003,0.9,97,1.0041516129128967,-0.39295289999999994,1.3223817500000004,1,0
1.8000000000000003,0.9,98,1.0028531941170138,0.4790770250000002,1.5353275,1,1
1.8000000000000003,0.9,99,1.0088100127238517,0.2272192000000001,1.53726175,1,1
1.8000000000000003,0.9,100,1.0019210195455717,-0.6808652999999998,1.1420372500000002,1,0
1.9000000000000001,0.9,1,1.0044836882518688,0.5552222000000001,1.9212485000000001,1,1
1.9000000000000001,0.9,2,1.0059020997312362,-0.057656857499999874,1.1127237500000005,1,0
1.9000000000000001,0.9,3,1.003360043596706,-0.2052592749999997,1.0201700000000005,1,0
1.9000000000000001,0.9,4,1.0030515890496243,0.08642436500000004,1.251772,1,1
1.9000000000000001,0.9,5,1.0032243959601737,-0.2511409499999998,1.01243475,1,0
1.9000000000000001,0.9,6,1.0031912776328702,0.6101696250000002,2.23196125,1,1
1.9000000000000001,0.9,7,1.0038085321882502,-0.08984525999999987,1.4481382500000002,1,0
1.9000000000000001,0.9,8,1.0031616872236604,-0.61309425,1.2268080000000003,1,0
1.9000000000000001,0.9,9,1.0026388029212765,0.23157722500000005,1.8765620000000007,1,1
1.9000000000000001,0.9,10,1.0063625864940193,0.2683781000000001,1.59524475,1,1
1.9000000000000001,0.9,11,1.0022237548554225,0.7305547500000007,2.92284275,1,1
1.9000000000000001,0.9,12,1.0105876046422315,-0.6764510499999995,0.92829945,1,0
1.9000000000000001,0.9,13,1.0046921873259944,0.008129996,1.1935922499999998,1,1
